Episode,CollisionType,VehicleName,CollisionObjectName,TimeStamp,Duration
896,static,"Car_0","(OSM id: 645788319)",20.21,0.05
896,static,"Car_1","(OSM id: 645788367)",21.71,0.07
896,static,"Car_1","(OSM id: 645788220)",23.81,0.06
896,static,"Car_1","(OSM id: 645788077)",25.71,0.05
896,static,"Car_1","(OSM id: 645788106)",28.61,0.02
896,static,"Car_1","(OSM id: 645788116)",29.31,0.02
896,static,"Car_1","(OSM id: 645788197)",29.61,0.0
897,vehicle,"Car_1","Car_2",4.91,0.11
897,vehicle,"Car_2","Car_1",4.91,0.11
897,static,"Car_2","28(OSM id: 470347180)",15.21,0.2
897,static,"Car_2","29(OSM id: 470347179)",17.41,0.27
897,static,"Car_2","30(OSM id: 470347178)",23.21,0.09
897,static,"Car_2","Clubhouse(OSM id: 470347181)",24.61,0.1
898,static,"Car_0","(OSM id: 645787511)",7.71,0.15
898,static,"Car_1","(OSM id: 645787620)",11.21,0.02
898,static,"Car_1","(OSM id: 645787637)",11.71,0.04
898,static,"Car_0","(OSM id: 645788047)",11.51,0.1
898,static,"Car_1","(OSM id: 645788055)",13.01,0.03
898,static,"Car_0","(OSM id: 645787573)",12.51,0.09
898,static,"Car_1","(OSM id: 645787980)",13.51,0.03
898,static,"Car_0","(OSM id: 645787854)",13.91,0.13
898,static,"Car_0","(OSM id: 645787700)",15.21,0.1
898,static,"Car_0","(OSM id: 645787620)",17.81,0.08
898,static,"Car_0","(OSM id: 645787576)",20.11,0.08
898,static,"Car_0","(OSM id: 645787508)",21.01,0.08
898,static,"Car_0","(OSM id: 645787982)",21.81,0.07
898,static,"Car_0","(OSM id: 645787986)",24.31,0.04
898,static,"Car_0","(OSM id: 645787947)",25.51,0.07
899,vehicle,"Car_0","Car_1",10.91,0.06
899,vehicle,"Car_1","Car_0",10.91,0.06
899,static,"Car_0","(OSM id: 598179095)",14.71,0.18
899,static,"Car_0","(OSM id: 598179095)",17.41,0.05
899,static,"Car_0","(OSM id: 598179094)",18.01,0.14
899,static,"Car_1","(OSM id: 598179095)",21.61,0.44
900,static,"Car_0","(OSM id: 598197593)",7.51,0.3
901,static,"Car_0","Valero(OSM id: 470346810)",25.61,0.09
902,vehicle,"Car_1","Car_2",4.51,0.23
902,vehicle,"Car_2","Car_1",4.51,0.23
902,vehicle,"Car_1","Car_2",11.11,0.16
902,vehicle,"Car_2","Car_1",11.11,0.16
902,vehicle,"Car_1","Car_2",14.71,0.06
902,vehicle,"Car_2","Car_1",14.71,0.06
902,static,"Car_1","(OSM id: 470347258)",17.71,0.34
902,static,"Car_0","(OSM id: 598179042)",19.81,0.21
902,static,"Car_2","(OSM id: 470347258)",19.01,0.31
902,static,"Car_3","(OSM id: 470347258)",19.41,0.43
902,static,"Car_0","(OSM id: 470345854)",28.51,0.02
903,vehicle,"Car_1","Car_2",3.21,0.11
903,vehicle,"Car_2","Car_1",3.21,0.11
903,static,"Car_0","(OSM id: 827800358)",13.61,0.14
903,static,"Car_2","(OSM id: 701424546)",19.81,0.19
903,static,"Car_2","(OSM id: 945247306)",23.21,0.24
904,vehicle,"Car_0","Car_1",4.31,0.09
904,vehicle,"Car_1","Car_0",4.31,0.09
905,vehicle,"Car_1","Car_2",4.21,0.13
905,vehicle,"Car_2","Car_1",4.21,0.13
905,static,"Car_2","Bank of America(OSM id: 452514264)",8.11,0.13
905,static,"Car_0","(OSM id: 297311372)",23.91,0.31
905,static,"Car_1","(OSM id: 297311372)",25.91,0.11
905,static,"Car_4","(OSM id: 470347217)",26.61,0.09
905,static,"Car_4","(OSM id: 470347214)",28.01,0.08
906,static,"Car_3","(OSM id: 743386883)",10.41,0.15
906,static,"Car_1","(OSM id: 470346786)",12.51,0.14
906,static,"Car_1","(OSM id: 470346790)",14.51,0.09
906,static,"Car_0","(OSM id: 470346720)",21.91,0.11
906,static,"Car_0","(OSM id: 470346786)",23.11,0.03
906,static,"Car_0","(OSM id: 743386883)",25.21,0.11
906,static,"Car_1","(OSM id: 470346786)",28.91,0.07
907,vehicle,"Car_0","Car_2",6.71,0.11
907,vehicle,"Car_2","Car_0",6.71,0.11
907,static,"Car_2","(OSM id: 640719027)",15.61,0.16
907,static,"Car_2","(OSM id: 640719010)",19.01,0.16
907,static,"Car_2","(OSM id: 640718964)",22.81,0.03
907,static,"Car_2","(OSM id: 640718954)",23.11,0.14
907,static,"Car_2","(OSM id: 640718960)",25.61,0.04
907,static,"Car_2","(OSM id: 640718961)",26.01,0.1
908,vehicle,"Car_0","Car_1",6.11,0.16
908,vehicle,"Car_1","Car_0",6.11,0.16
909,static,"Car_0","(OSM id: 645788160)",8.31,0.23
909,static,"Car_1","(OSM id: 645788196)",14.21,0.07
909,static,"Car_0","(OSM id: 645788140)",13.81,0.17
909,static,"Car_1","(OSM id: 645788206)",17.91,0.12
909,static,"Car_0","(OSM id: 645788085)",18.51,0.08
909,static,"Car_1","(OSM id: 645788343)",19.41,0.05
909,static,"Car_0","(OSM id: 645788224)",19.61,0.04
909,static,"Car_0","(OSM id: 645788188)",21.41,0.08
909,static,"Car_0","(OSM id: 645788271)",22.31,0.07
909,static,"Car_1","(OSM id: 645788327)",23.11,0.2
909,static,"Car_0","(OSM id: 645788282)",24.61,0.09
910,static,"Car_1","(OSM id: 598200425)",9.51,0.39
910,static,"Car_0","(OSM id: 598200425)",12.71,0.33
910,static,"Car_1","(OSM id: 530944751)",20.71,0.38
911,static,"Car_1","(OSM id: 645788029)",6.81,0.15
911,static,"Car_1","(OSM id: 645788006)",8.61,0.14
911,static,"Car_2","(OSM id: 645787731)",11.41,0.12
911,static,"Car_2","(OSM id: 645788029)",12.81,0.05
911,static,"Car_2","(OSM id: 645788029)",14.01,0.09
911,static,"Car_2","(OSM id: 645787797)",18.21,0.14
911,static,"Car_4","(OSM id: 645787462)",19.61,0.11
911,static,"Car_2","(OSM id: 645787888)",21.51,0.02
911,static,"Car_2","(OSM id: 645787486)",23.21,0.08
911,static,"Car_4","(OSM id: 646111060)",23.11,0.11
911,static,"Car_0","(OSM id: 646111060)",25.31,0.1
911,static,"Car_2","(OSM id: 645787461)",26.11,0.08
911,static,"Car_0","(OSM id: 646111133)",26.51,0.07
911,static,"Car_2","(OSM id: 645787991)",27.01,0.03
911,static,"Car_2","(OSM id: 645787933)",28.31,0.05
912,vehicle,"Car_2","Car_4",6.91,0.06
912,vehicle,"Car_4","Car_2",6.91,0.06
912,static,"Car_0","(OSM id: 645787781)",8.21,0.16
912,static,"Car_1","(OSM id: 645787534)",7.81,0.23
912,static,"Car_3","(OSM id: 645787683)",7.61,0.26
912,static,"Car_0","(OSM id: 645787940)",11.31,0.05
912,static,"Car_1","(OSM id: 645788059)",12.11,0.05
912,static,"Car_3","(OSM id: 645787871)",12.41,0.15
912,static,"Car_1","(OSM id: 645787938)",13.41,0.08
912,static,"Car_3","(OSM id: 645787890)",13.91,0.08
912,static,"Car_4","(OSM id: 645788008)",14.91,0.11
912,static,"Car_0","(OSM id: 645787737)",15.21,0.11
912,static,"Car_2","(OSM id: 645787849)",14.61,0.2
912,static,"Car_1","(OSM id: 645787754)",16.21,0.13
912,static,"Car_3","(OSM id: 645787636)",16.41,0.11
912,static,"Car_0","(OSM id: 645787516)",17.51,0.1
912,static,"Car_4","(OSM id: 645787516)",17.71,0.09
912,static,"Car_3","(OSM id: 645787683)",20.51,0.03
912,static,"Car_1","(OSM id: 645787534)",20.61,0.09
912,static,"Car_1","(OSM id: 645788059)",22.51,0.03
912,static,"Car_0","(OSM id: 645787781)",22.31,0.06
912,static,"Car_3","(OSM id: 645787871)",22.91,0.07
912,static,"Car_1","(OSM id: 645787938)",23.31,0.04
912,static,"Car_0","(OSM id: 645787940)",23.71,0.02
912,static,"Car_3","(OSM id: 645787890)",23.71,0.04
912,static,"Car_4","(OSM id: 645787737)",24.91,0.05
912,static,"Car_0","(OSM id: 645787737)",25.41,0.07
912,static,"Car_3","(OSM id: 645787970)",25.31,0.11
912,static,"Car_3","(OSM id: 645787630)",26.51,0.02
912,static,"Car_1","(OSM id: 645787636)",25.71,0.11
912,static,"Car_4","(OSM id: 645787538)",26.81,0.1
912,static,"Car_0","(OSM id: 645787538)",27.31,0.12
912,static,"Car_0","(OSM id: 645787867)",28.51,0.08
913,vehicle,"Car_0","Car_1",7.81,0.07
913,vehicle,"Car_1","Car_0",7.81,0.07
913,static,"Car_0","(OSM id: 470347142)",15.11,0.67
914,vehicle,"Car_0","Car_2",3.81,0.12
914,vehicle,"Car_2","Car_0",3.81,0.12
914,vehicle,"Car_0","Car_2",23.31,0.0
914,vehicle,"Car_2","Car_0",23.31,0.0
914,static,"Car_1","(OSM id: 701424517)",25.31,0.06
914,static,"Car_1","(OSM id: 701424518)",25.91,0.01
915,vehicle,"Car_3","Car_4",10.81,0.05
915,vehicle,"Car_4","Car_3",10.81,0.05
915,static,"Car_0","(OSM id: 645787773)",14.31,0.09
915,static,"Car_2","(OSM id: 645787804)",16.21,0.04
915,static,"Car_1","(OSM id: 645787804)",15.01,0.2
915,static,"Car_4","(OSM id: 645787471)",15.71,0.19
915,static,"Car_4","(OSM id: 646111103)",20.31,0.03
915,static,"Car_1","(OSM id: 646111103)",20.01,0.14
915,static,"Car_2","(OSM id: 646111103)",19.91,0.16
915,static,"Car_4","(OSM id: 646111280)",21.31,0.06
915,static,"Car_1","(OSM id: 646111194)",23.31,0.02
915,static,"Car_0","(OSM id: 645788005)",24.01,0.03
915,static,"Car_2","(OSM id: 646111313)",23.21,0.13
915,static,"Car_1","(OSM id: 646111313)",23.71,0.1
915,static,"Car_0","(OSM id: 645787672)",24.51,0.07
915,static,"Car_4","(OSM id: 646110905)",25.01,0.12
915,static,"Car_0","(OSM id: 645787867)",26.31,0.05
915,static,"Car_2","(OSM id: 646111317)",25.91,0.11
915,static,"Car_0","(OSM id: 645788024)",26.91,0.04
915,static,"Car_4","(OSM id: 646111238)",27.01,0.03
915,static,"Car_1","(OSM id: 646111317)",26.61,0.11
915,static,"Car_4","(OSM id: 646110950)",27.81,0.04
915,static,"Car_2","(OSM id: 646111169)",27.91,0.09
915,static,"Car_1","(OSM id: 646111169)",28.41,0.1
916,vehicle,"Car_0","Car_3",4.21,0.03
916,vehicle,"Car_3","Car_0",4.21,0.03
916,vehicle,"Car_1","Car_3",5.11,0.07
916,vehicle,"Car_3","Car_1",5.11,0.07
916,vehicle,"Car_2","Car_3",7.11,0.01
916,vehicle,"Car_3","Car_2",7.11,0.01
916,static,"Car_2","(OSM id: 645787574)",7.61,0.08
916,static,"Car_1","(OSM id: 645787600)",7.41,0.17
916,static,"Car_3","(OSM id: 645787574)",6.91,0.25
916,static,"Car_1","(OSM id: 645787957)",9.21,0.13
916,static,"Car_2","(OSM id: 645787600)",8.81,0.21
916,static,"Car_3","(OSM id: 645787980)",11.31,0.16
916,static,"Car_2","(OSM id: 645787573)",12.71,0.07
916,static,"Car_2","(OSM id: 645788047)",13.41,0.13
916,static,"Car_1","(OSM id: 645787705)",16.81,0.08
916,static,"Car_2","(OSM id: 645787705)",17.61,0.08
916,static,"Car_0","(OSM id: 645787626)",19.11,0.05
916,static,"Car_2","(OSM id: 645787934)",19.41,0.08
916,static,"Car_1","(OSM id: 645787595)",19.71,0.07
916,static,"Car_0","(OSM id: 645787728)",22.01,0.01
916,static,"Car_2","(OSM id: 645787626)",21.81,0.06
916,static,"Car_1","(OSM id: 645787976)",22.01,0.1
916,static,"Car_2","(OSM id: 645787710)",23.81,0.0
916,static,"Car_1","(OSM id: 645787551)",23.81,0.08
916,static,"Car_2","(OSM id: 645787748)",23.91,0.07
916,static,"Car_1","(OSM id: 645787476)",26.51,0.03
916,static,"Car_2","(OSM id: 645787729)",26.51,0.12
916,static,"Car_1","(OSM id: 645787799)",28.91,0.07
917,static,"Car_1","(OSM id: 645791108)",6.81,0.13
917,static,"Car_0","(OSM id: 645791689)",7.71,0.04
917,static,"Car_2","(OSM id: 645791593)",8.11,0.12
917,static,"Car_3","(OSM id: 645791620)",8.71,0.11
917,static,"Car_1","(OSM id: 645791758)",8.11,0.19
917,static,"Car_1","(OSM id: 645791585)",10.01,0.06
917,static,"Car_3","(OSM id: 645791896)",10.81,0.11
917,static,"Car_0","(OSM id: 645791274)",10.91,0.1
917,static,"Car_2","(OSM id: 645791693)",12.01,0.13
917,static,"Car_0","(OSM id: 645791084)",15.31,0.06
917,static,"Car_2","(OSM id: 645791644)",15.81,0.05
917,static,"Car_2","(OSM id: 645791437)",16.51,0.02
917,static,"Car_1","(OSM id: 645791238)",16.71,0.07
917,static,"Car_3","(OSM id: 645791836)",17.11,0.04
917,static,"Car_2","(OSM id: 645791947)",17.41,0.02
917,static,"Car_2","(OSM id: 645791659)",17.81,0.03
917,static,"Car_0","(OSM id: 645791104)",17.41,0.08
917,static,"Car_0","(OSM id: 645791620)",19.71,0.02
917,static,"Car_2","(OSM id: 645791608)",20.41,0.0
917,static,"Car_0","(OSM id: 645791932)",20.31,0.04
917,static,"Car_2","(OSM id: 645791108)",20.61,0.05
917,static,"Car_3","Copper Ridge Water Tower(OSM id: 280265842)",22.21,0.07
918,static,"Car_1","Chevron(OSM id: 452517654)",18.61,0.21
919,vehicle,"Car_1","Car_2",8.61,0.15
919,vehicle,"Car_2","Car_1",8.61,0.15
919,static,"Car_1","62(OSM id: 309478221)",15.81,0.18
919,static,"Car_0","61(OSM id: 309478220)",15.61,0.26
919,static,"Car_2","50(OSM id: 309375458)",22.31,0.26
919,static,"Car_0","49(OSM id: 309375457)",22.41,0.25
919,static,"Car_2","51(OSM id: 309375455)",25.21,0.11
919,static,"Car_0","48(OSM id: 309375456)",25.11,0.14
919,static,"Car_0","51(OSM id: 309375455)",27.61,0.04
920,vehicle,"Car_3","Car_4",6.21,0.07
920,vehicle,"Car_4","Car_3",6.21,0.07
920,vehicle,"Car_0","Car_1",5.91,0.11
920,vehicle,"Car_1","Car_0",5.91,0.11
920,vehicle,"Car_0","Car_4",9.91,0.06
920,vehicle,"Car_4","Car_0",9.91,0.06
920,vehicle,"Car_2","Car_4",10.41,0.06
920,vehicle,"Car_4","Car_2",10.41,0.06
920,static,"Car_3","(OSM id: 470347294)",14.91,0.18
920,static,"Car_0","(OSM id: 672367616)",20.51,0.19
920,static,"Car_1","(OSM id: 452514256)",22.91,0.2
920,static,"Car_4","(OSM id: 452514868)",24.31,0.18
920,static,"Car_3","(OSM id: 470347252)",25.81,0.2
920,static,"Car_0","(OSM id: 470817143)",28.21,0.13
921,static,"Car_0","(OSM id: 640718933)",9.21,0.14
921,static,"Car_0","(OSM id: 640718940)",12.01,0.01
921,static,"Car_0","(OSM id: 640718941)",12.21,0.09
921,static,"Car_0","(OSM id: 640718839)",20.41,0.05
921,static,"Car_1","(OSM id: 640718933)",21.51,0.23
921,static,"Car_0","(OSM id: 640719000)",29.01,0.03
921,static,"Car_0","(OSM id: 915919886)",29.31,0.01
922,vehicle,"Car_1","Car_3",4.71,0.09
922,vehicle,"Car_3","Car_1",4.71,0.09
922,vehicle,"Car_0","Car_4",7.41,0.0
922,vehicle,"Car_4","Car_0",7.41,0.0
922,static,"Car_4","(OSM id: 640718608)",27.91,0.06
922,static,"Car_1","Davidson-Gundy Alumni Center(OSM id: 543192327)",29.51,0.02
923,vehicle,"Car_0","Car_1",4.31,0.11
923,vehicle,"Car_1","Car_0",4.31,0.11
923,static,"Car_2","(OSM id: 645787684)",26.71,0.06
923,static,"Car_2","(OSM id: 645787938)",29.51,0.03
924,vehicle,"Car_0","Car_1",3.41,0.1
924,vehicle,"Car_1","Car_0",3.41,0.1
924,static,"Car_1","(OSM id: 645787970)",9.61,0.04
924,static,"Car_1","(OSM id: 645787636)",10.11,0.11
924,static,"Car_1","(OSM id: 645787716)",12.41,0.11
924,static,"Car_0","(OSM id: 645787941)",12.81,0.13
924,static,"Car_1","(OSM id: 645787495)",13.61,0.12
924,static,"Car_0","(OSM id: 645787497)",17.21,0.11
925,vehicle,"Car_0","Car_2",6.11,0.15
925,vehicle,"Car_2","Car_0",6.11,0.15
925,static,"Car_3","Jack in the Box(OSM id: 470347196)",18.11,0.19
925,static,"Car_4","Target(OSM id: 258040848)",20.81,0.25
925,static,"Car_1","Staples(OSM id: 297311373)",20.71,0.28
925,static,"Car_1","PetSmart(OSM id: 452516380)",23.31,0.18
925,static,"Car_4","Staples(OSM id: 297311373)",25.91,0.07
925,static,"Car_0","Target(OSM id: 258040848)",20.71,0.67
926,vehicle,"Car_0","Car_1",5.81,0.08
926,vehicle,"Car_1","Car_0",5.81,0.08
926,static,"Car_3","65(OSM id: 308344377)",9.31,0.34
926,static,"Car_0","66(OSM id: 308344378)",16.01,0.03
926,static,"Car_3","Classroom Building 3(OSM id: 392026783)",14.51,0.2
926,static,"Car_2","66(OSM id: 308344378)",15.81,0.19
926,static,"Car_3","Classroom Bldg 2(OSM id: 392051438)",16.51,0.16
926,static,"Car_3","Karl Hoblitzelle Hall (HH)(OSM id: 221345883)",21.11,0.26
926,static,"Car_1","43(OSM id: 308347759)",22.51,0.17
926,static,"Car_2","Physics Building(OSM id: 280324649)",23.01,0.2
926,static,"Car_0","Physics Building(OSM id: 280324649)",23.21,0.27
926,static,"Car_3","Parking Structure 4(OSM id: 134921833)",26.81,0.23
927,static,"Car_4","(OSM id: 452514256)",11.71,0.08
927,vehicle,"Car_0","Car_1",18.01,0.16
927,vehicle,"Car_1","Car_0",18.01,0.16
927,static,"Car_0","(OSM id: 131170997)",8.41,1.17
927,static,"Car_1","(OSM id: 131170997)",9.41,1.09
927,static,"Car_1","Bank of America(OSM id: 452514264)",25.11,0.06
927,static,"Car_4","(OSM id: 452512139)",23.91,0.22
927,static,"Car_0","Bank of America(OSM id: 452514264)",24.71,0.14
927,static,"Car_4","(OSM id: 452512138)",26.61,0.21
928,vehicle,"Car_0","Car_1",4.31,0.06
928,vehicle,"Car_1","Car_0",4.31,0.06
928,static,"Car_1","Northside Building 9(OSM id: 598197591)",10.41,0.43
928,static,"Car_1","(OSM id: 598197590)",14.51,0.07
928,static,"Car_1","Bioengineering Science Building (BSB)(OSM id: 404995741)",28.51,0.13
929,static,"Car_2","(OSM id: 645791276)",9.81,0.09
929,static,"Car_2","(OSM id: 645791489)",11.91,0.17
931,static,"Car_0","(OSM id: 470346369)",10.81,0.24
931,static,"Car_0","(OSM id: 470346374)",14.51,0.22
932,vehicle,"Car_2","Car_3",4.71,0.14
932,vehicle,"Car_3","Car_2",4.71,0.14
932,vehicle,"Car_0","Car_1",7.51,0.03
932,vehicle,"Car_1","Car_0",7.51,0.03
932,vehicle,"Car_1","Car_2",8.71,0.06
932,vehicle,"Car_2","Car_1",8.71,0.06
932,static,"Car_4","Target(OSM id: 258040848)",9.81,0.62
932,static,"Car_3","Target(OSM id: 258040848)",7.31,0.89
932,static,"Car_1","Target(OSM id: 258040848)",14.01,0.26
932,static,"Car_0","Target(OSM id: 258040848)",10.81,0.8
932,static,"Car_2","Target(OSM id: 258040848)",11.31,0.86
932,static,"Car_1","Staples(OSM id: 297311373)",18.21,0.23
933,vehicle,"Car_1","Car_2",5.71,0.01
933,vehicle,"Car_2","Car_1",5.71,0.01
934,vehicle,"Car_0","Car_1",4.71,0.06
934,vehicle,"Car_1","Car_0",4.71,0.06
934,vehicle,"Car_0","Car_2",6.41,0.06
934,vehicle,"Car_2","Car_0",6.41,0.06
934,static,"Car_0","(OSM id: 645787798)",7.61,0.14
934,static,"Car_1","(OSM id: 645787748)",7.61,0.22
934,static,"Car_0","(OSM id: 645787817)",12.51,0.05
934,static,"Car_0","(OSM id: 645787817)",13.21,0.04
934,static,"Car_2","(OSM id: 645787992)",13.11,0.07
934,static,"Car_0","(OSM id: 645787691)",13.71,0.07
934,static,"Car_2","(OSM id: 645787928)",14.31,0.06
934,static,"Car_0","(OSM id: 645787548)",15.41,0.08
934,static,"Car_2","(OSM id: 645787481)",17.21,0.11
934,static,"Car_1","(OSM id: 645787705)",17.61,0.07
934,static,"Car_2","(OSM id: 645787899)",18.61,0.06
934,static,"Car_0","(OSM id: 645787982)",19.01,0.09
934,static,"Car_1","(OSM id: 645787981)",19.21,0.08
934,static,"Car_0","(OSM id: 645787508)",20.31,0.05
934,static,"Car_2","(OSM id: 645787595)",20.51,0.09
934,static,"Car_0","(OSM id: 645787576)",21.21,0.05
934,static,"Car_1","(OSM id: 645787533)",21.51,0.07
934,static,"Car_1","(OSM id: 645787472)",22.31,0.07
934,static,"Car_1","(OSM id: 645787749)",23.01,0.04
934,static,"Car_0","(OSM id: 645787600)",23.71,0.0
934,static,"Car_2","(OSM id: 645787706)",23.71,0.01
934,static,"Car_1","(OSM id: 645787908)",23.81,0.03
934,static,"Car_2","(OSM id: 645788016)",24.01,0.05
934,static,"Car_0","(OSM id: 645787957)",24.21,0.04
934,static,"Car_0","(OSM id: 645787511)",24.71,0.07
934,static,"Car_2","(OSM id: 645787524)",25.21,0.05
934,static,"Car_0","(OSM id: 645787512)",25.61,0.06
934,static,"Car_2","(OSM id: 645787475)",27.21,0.03
934,static,"Car_0","(OSM id: 645787481)",27.01,0.07
934,static,"Car_2","(OSM id: 645788063)",27.91,0.01
934,static,"Car_0","(OSM id: 645787899)",27.91,0.03
934,static,"Car_2","(OSM id: 645787915)",28.61,0.0
934,static,"Car_2","(OSM id: 645787923)",28.71,0.06
935,vehicle,"Car_1","Car_2",6.41,0.19
935,vehicle,"Car_2","Car_1",6.41,0.19
936,vehicle,"Car_0","Car_1",4.41,0.0
936,vehicle,"Car_1","Car_0",4.41,0.0
936,static,"Car_3","Chevron(OSM id: 452517654)",12.01,0.09
936,static,"Car_3","Circle K(OSM id: 452517653)",12.61,0.17
938,vehicle,"Car_0","Car_1",4.81,0.13
938,vehicle,"Car_1","Car_0",4.81,0.13
938,vehicle,"Car_1","Car_2",6.11,0.0
938,vehicle,"Car_2","Car_1",6.11,0.0
938,static,"Car_1","Activity Center (AB)(OSM id: 297587453)",9.81,1.34
938,static,"Car_0","(OSM id: 598197634)",25.41,0.04
938,static,"Car_4","Parking Structure 4(OSM id: 134921833)",19.31,0.67
939,static,"Car_1","(OSM id: 645791171)",15.21,0.1
939,static,"Car_0","(OSM id: 598197599)",16.81,0.02
939,static,"Car_0","Parking Structure 1(OSM id: 404997026)",16.81,0.31
939,static,"Car_0","(OSM id: 640719034)",29.31,0.04
941,vehicle,"Car_0","Car_1",5.51,0.05
941,vehicle,"Car_1","Car_0",5.51,0.05
941,static,"Car_2","(OSM id: 645786805)",14.71,0.24
941,static,"Car_0","Activity Center (AB)(OSM id: 297587453)",17.11,0.31
941,static,"Car_0","Activity Center (AB)(OSM id: 297587453)",20.41,0.03
941,static,"Car_0","Student Services Building Addition (SSA)(OSM id: 543947232)",25.41,0.2
942,vehicle,"Car_0","Car_3",4.51,0.1
942,vehicle,"Car_3","Car_0",4.51,0.1
942,static,"Car_3","(OSM id: 530944742)",10.31,0.24
942,static,"Car_0","(OSM id: 530944751)",13.31,0.09
942,static,"Car_3","CVS Pharmacy(OSM id: 530944741)",13.41,0.24
942,static,"Car_2","CVS Pharmacy(OSM id: 530944741)",14.71,0.17
942,static,"Car_0","(OSM id: 645766760)",28.51,0.07
943,vehicle,"Car_0","Car_4",7.21,0.02
943,vehicle,"Car_4","Car_0",7.21,0.02
943,static,"Car_3","(OSM id: 754388684)",7.61,0.14
943,static,"Car_0","(OSM id: 530944743)",11.21,0.23
943,static,"Car_1","(OSM id: 530944743)",11.71,0.24
943,static,"Car_1","CVS Pharmacy(OSM id: 530944741)",16.01,0.16
943,static,"Car_0","(OSM id: 530944759)",19.21,0.19
943,static,"Car_1","Brains Brothers(OSM id: 598200430)",21.01,0.04
943,static,"Car_4","(OSM id: 530944743)",18.01,0.41
943,static,"Car_0","(OSM id: 598200445)",21.71,0.04
943,static,"Car_2","(OSM id: 645788200)",22.01,0.06
943,static,"Car_2","(OSM id: 645788318)",23.51,0.06
943,static,"Car_2","(OSM id: 645788169)",24.31,0.06
943,static,"Car_2","(OSM id: 645788208)",25.21,0.06
944,vehicle,"Car_0","Car_1",2.91,0.08
944,vehicle,"Car_1","Car_0",2.91,0.08
944,static,"Car_1","(OSM id: 640718657)",5.81,0.11
944,static,"Car_0","(OSM id: 640718609)",6.51,0.07
944,static,"Car_3","(OSM id: 640718570)",6.11,0.12
944,static,"Car_2","(OSM id: 640718616)",5.01,0.24
944,static,"Car_0","(OSM id: 640718657)",7.51,0.28
944,static,"Car_1","Northside Pump Station(OSM id: 598197603)",10.01,0.05
944,static,"Car_3","(OSM id: 640718658)",10.11,0.08
944,static,"Car_2","(OSM id: 640718594)",10.31,0.08
944,static,"Car_2","(OSM id: 640718632)",13.41,0.06
944,static,"Car_2","(OSM id: 640718611)",15.31,0.08
944,static,"Car_1","(OSM id: 640718652)",16.31,0.06
944,static,"Car_3","(OSM id: 640718688)",16.91,0.02
944,static,"Car_3","(OSM id: 640718646)",17.51,0.05
944,static,"Car_0","(OSM id: 539342556)",18.61,0.08
